scale,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9
0.5,-0.2189225010819541,-0.2802835951009585,-0.35101534229494363,0.3495121328657247,0.008223225449357833,-0.424049790225143,0.02475253559442392,0.01476477389610449,-0.19792730093207184,-0.29417394574253447
0.52,-0.21165690368863654,-0.25124403105042037,-0.27037513275179326,0.20973958841773135,-0.03168015841187279,-0.14598042118836596,0.008251608380506065,0.6317935798386101,0.22059580282807442,0.25382187246191656
0.54,-0.2042868138521714,-0.22289495082413557,-0.19761049600683267,0.0953652747254123,-0.05897425835371718,0.05224965436398858,-0.005872678624869908,-0.5522456353151037,-0.1470882519959115,-0.10541107024592371
0.56,-0.19681272198366606,-0.1952709022629958,-0.1324190488262129,0.004381469184486231,-0.07281403846821932,0.18010365334004033,-0.01252705609707417,-0.3075056342072231,-0.02633716043279835,0.09568578975291274
0.58,-0.18923458248423422,-0.16840777569631166,-0.0745088033292886,-0.0657357646410516,-0.07180043216422524,0.2489458756776266,-0.014268640271920605,-0.12645090017747515,0.02109851348576175,0.2340931072496397
0.6,-0.1815524999767471,-0.14234078255980456,-0.023581811844556835,-0.11721728698974034,-0.05498459218448315,0.26826283486277336,-0.012284021941271185,-0.0007821519741511728,0.015426568032597962,0.336533779555757
0.62,-0.17376661376897212,-0.11710463350824128,0.020663429912060105,-0.15211186746812538,-0.021818240630989166,0.2463295666876069,-0.01753898854754099,0.06710617309226466,0.17405385664854078,-0.12923344553659818
0.64,-0.16587692185518976,-0.09273499399934143,0.05852720412231287,-0.17261742309000044,0.02864826745056048,0.19109663258189916,-0.013349290582173268,0.10104710493451642,0.14493239327212992,-0.13246593703880888
0.66,-0.1578835362348098,-0.06926631014580532,0.09031434317573102,-0.18060020019506487,0.09671861003074445,0.1093144095705513,-0.01069324120307175,0.09702479844628113,0.12769365287677517,-0.1787777189255752
0.68,-0.14978649046429798,-0.0467335131197127,0.11633432257902397,-0.17790873894847642,0.18263872374948134,0.006694884008316585,-0.009584775515532244,0.06315297397152486,0.1133137905291179,-0.21766582443200044
0.7,-0.14158582044391413,-0.025171349848860155,0.13689772990429025,-0.16628995250833964,0.28656547025321677,-0.111712882301001,-0.011205982368021934,0.004347115527118611,0.11015978435750601,-0.24895244726396726
0.72,-0.13328146448640069,-0.0046156132193914765,0.15232424802881078,-0.1474673930249344,0.4086042253477291,-0.2416795805923649,-0.003983694780450314,-0.060125416062733784,-0.11988826951025537,0.39533126312693334
0.74,-0.12487030590199424,0.014899810961619768,0.16261285790019725,-0.13019367406393248,-0.13981181692158892,0.04077239013821417,0.02981086417778301,0.15821813259791914,-0.1709808383815895,-0.07696789618068772
0.76,-0.11635842748692177,0.0333414092421698,0.16866264012753682,-0.10220624896723149,-0.06682289317644186,-0.05100046307397958,0.027470736494500016,0.09167495664374381,-0.15657045180642185,-0.07232534623885223
0.78,-0.10774288614687795,0.05067385817374566,0.17052127071491424,-0.07137021210888306,0.01586434876915411,-0.14093620713775848,0.02184587234821766,0.01908112190826692,-0.13292066674695158,-0.039281572227986145
0.8,-0.09902364776127225,0.06686238037848037,0.16851425433530443,-0.0389444107220558,0.10745530932914388,-0.22728031262975307,0.015244928692940711,-0.05584404963905824,-0.10544651827546914,0.029596567816483357
0.82,-0.09020065737450306,0.08187249417811815,0.16296831047004967,-0.0060749021430259505,0.20713622677795746,-0.308623356781043,0.007483253442185572,-0.13074758918264326,-0.07686500315976014,0.13363614383225308
0.84,-0.08127062585197345,0.09566859398650616,0.15391236375903314,0.018988239995547714,-0.36090731298701084,0.02847175323682341,0.03785504779524685,0.10199507967869015,-0.11871625832645696,-0.20742514986945024
0.86,-0.0722396075374236,0.10821824039304576,0.14225234962125066,0.049045344731813614,-0.3110095405928078,-0.0019519801982272032,0.03297628138263545,0.06144341190062973,-0.11006461918910092,-0.06474704290221647
0.88,-0.06310456324982264,0.11948595227036991,0.1280494807100891,0.07669170849906896,-0.25982693649431865,-0.023515853250713075,0.02877812266084758,0.02765114679816825,-0.11531175479552658,0.11894248772051505
0.9,-0.053865374097253366,0.12943720503708164,0.11164236142706782,0.10120235722341898,-0.20840144731596805,-0.03650012849956677,0.0262972404482445,0.0018604852723571163,-0.14216565110860627,0.35301997260984724
0.92,-0.04452200238522461,0.13803893729279712,0.09336421545444457,0.12201180490525394,-0.1576211678532817,-0.04058496922918148,0.005445192858398642,-0.031565087579526335,0.016385265313096628,0.09574103823561972
0.94,-0.03507419046529945,0.14525524734269685,0.07356651399648026,0.13854850937287008,-0.10851267686234255,-0.037281829005478,-0.011337589523724734,-0.05399271402898206,0.12152587087214418,-0.0514941896750727
0.96,-0.025521776330967177,0.15105149248208238,0.052597992736388585,0.15042806291695188,-0.062066942324214926,-0.027793018776598725,-0.024011250751590742,-0.06641195980785536,0.175768924335854,-0.09406965319612133
0.98,-0.015864588152615478,0.15539321910983683,0.03080869897420737,0.1573746079195317,-0.019151847782706063,-0.013306296266062305,-0.033999163997376854,-0.0707965210682455,0.19926057583590598,-0.0884940932771956
1.0,-0.006102431320320005,0.15824587673283574,0.008552030282308574,0.1592217617241542,0.019442946787234495,0.0048307759124985045,-0.041672652100383074,-0.0684639796403618,0.20117729707880874,-0.06128607405323501
