scale,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9
1.14,0.06253335182336356,0.13313612285657075,-0.1302795666654697,0.05289282430945318,0.006721268523465684,0.01492511950870544,-0.05567698271186935,-0.14904207789630017,0.0797280122169671,-0.07310514866038734
1.16,0.07332121861608747,0.12297010576171374,-0.14368398269723817,0.023612492414873797,-0.010644615084130912,0.020944063577344203,-0.04620202446067966,-0.1420405173122077,0.07461006832304629,-0.08621114158817636
1.18,0.08425272946666133,0.11105091542159008,-0.15444080807007438,-0.012290905101264932,-0.024957646484891776,0.02483272908856692,-0.03493134237101635,-0.12709196605562506,0.06568742929772509,-0.09253571791025617
1.2,0.09532921367135516,0.09734743040504129,-0.16219673108915897,-0.055224540388471896,-0.034754605626085386,0.02647210674013822,-0.02242173597544944,-0.10429831773881452,0.052236668655310556,-0.09323028964334455
1.22,0.106552037844572,0.08182795183812082,-0.16659364861097695,-0.10559556394813162,-0.03843515021396827,0.02574217906707795,-0.009312327878999441,-0.0750518546269265,0.036371925611285424,-0.08478952768415382
1.24,0.1179225753809131,0.06446077170716862,-0.1672733747328954,-0.16380460636693814,-0.03426528077428247,0.022561812862673274,0.0036868111154372014,-0.0405741207253969,0.018772230697103202,-0.06728356698396919
1.26,0.12944220443813512,0.045214393882153654,-0.16388235186207176,-0.23024139620889053,-0.020409663300954718,0.016894529748975252,0.015841436719340133,-0.0024003532565743113,-4.4255341226560885e-05,-0.04008327062538975
1.28,0.14111235471620542,0.02405647408249838,-0.15605440680818833,-0.30530350633335784,0.005143324080702996,0.008706738733318047,0.026279233188832792,0.038009217678191064,-0.02026814281402374,-0.006881493648463438
1.3,0.15293446098249838,0.0009545409167350969,-0.14342608920786357,-0.38937933662673435,0.044529505325874935,-0.002010703324770257,0.03406134730938581,0.07747967990193752,-0.03943451023249307,0.03189798116655736
1.32,0.16501943731156235,-0.025669304710959455,-0.09546877935594827,0.2867973856785555,-0.39638466707377285,0.05893987429244274,0.0793173242162248,0.10993399205715698,-0.0375628132471983,0.03888206951339919
1.34,0.17715399680803953,-0.05281591329646373,-0.0709939606969857,0.21278026236986172,-0.3412645466205884,0.046099587619969955,0.08028769359574847,0.13870872998158829,-0.05147981409881252,0.07663890149912012
1.36,0.18944490147472395,-0.08200451160407758,-0.0406240014661975,0.12838050433711878,-0.26497904381220566,0.030885202388742348,0.07538559826728303,0.15656949997694014,-0.06109152403667663,0.10831767655245106
1.38,0.2018936450521682,-0.113268165230943,-0.003992210651480289,0.033109781004594226,-0.16479793429160539,0.013404237631231903,0.0633961421755974,0.15871416231070032,-0.06416330494031619,0.12962488074119383
1.4,0.2145017499286238,-0.14664018744264926,0.03927030703959442,-0.07352406921471778,-0.037839705244684635,-0.006200676306300398,0.04301566548889221,0.14001568674503073,-0.059032399067991605,0.13331269399619616
1.42,0.22727075040446007,-0.18215410087372144,0.08953405647959102,-0.1920174456242564,0.11890908616436655,-0.027752740292539657,0.012875452458902363,0.0946924398558717,-0.04376335765059122,0.11147146943135255
1.44,0.2402022057698466,-0.21984367366480984,0.14717124063805684,-0.3228710743400934,0.30860128388789104,-0.051041069704360925,-0.028468060811811673,0.016224015373336016,-0.016061221653920724,0.055250343512370535
1.46,0.2534095614912717,-0.2613224206609195,0.2433852857302603,0.3200891825440268,0.02712907365476202,-1.332897115333919e-05,-0.04047457779584573,-0.10646104787593051,0.04729984858659733,-0.07769457871438462
1.48,0.2666771862131555,-0.3035576431554323,0.3186892915288081,0.2088670412751316,0.26311777652611834,-0.021574681778271442,-0.1063796999270377,-0.2743005523095981,0.10969589918791106,-0.23441552051766978
